tipo_educacao,municipio,esfera,creche_parcial,creche_integral,pre_escola_parcial,pre_escola_integral,fundamental_inicial_parcial,fundamental_inicial_integral,fundamental_final_parcial,fundamental_final_integral,medio_parcial,medio_integral,eja_fundamental,eja_medio
especial,ARROIO DO PADRE,Estadual Urbana,0,0,0,0,0,0,0,0,4,0,0,0
especial,ARROIO DO PADRE,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,ARROIO DO PADRE,Municipal Urbana,0,0,0,0,3,0,7,0,0,0,0,0
especial,ARROIO DO PADRE,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,ARROIO DO PADRE,Estadual e Municipal,0,0,0,0,3,0,7,0,4,0,0,0
especial,ARROIO DO SAL,Estadual Urbana,0,0,0,0,1,0,2,0,10,0,1,0
especial,ARROIO DO SAL,Estadual Rural,0,0,0,0,6,0,3,0,0,0,0,0
especial,ARROIO DO SAL,Municipal Urbana,0,3,7,0,67,0,61,0,0,0,0,0
especial,ARROIO DO SAL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,ARROIO DO SAL,Estadual e Municipal,0,3,7,0,74,0,66,0,10,0,1,0
especial,ARROIO DO TIGRE,Estadual Urbana,0,0,0,0,4,0,18,0,7,0,0,0
especial,ARROIO DO TIGRE,Estadual Rural,0,0,0,0,8,0,4,0,0,0,0,0
especial,ARROIO DO TIGRE,Municipal Urbana,0,0,0,0,6,0,7,0,0,0,0,0
especial,ARROIO DO TIGRE,Municipal Rural,0,0,1,0,17,0,21,0,0,0,0,0
especial,ARROIO DO TIGRE,Estadual e Municipal,0,0,1,0,35,0,50,0,7,0,0,0
especial,ARROIO DOS RATOS,Estadual Urbana,0,0,0,0,11,0,4,0,1,0,2,0
especial,ARROIO DOS RATOS,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,ARROIO DOS RATOS,Municipal Urbana,0,1,2,0,22,0,23,0,0,0,0,0
especial,ARROIO DOS RATOS,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,ARROIO DOS RATOS,Estadual e Municipal,0,1,2,0,33,0,27,0,1,0,2,0
especial,ARROIO GRANDE,Estadual Urbana,0,0,0,0,36,0,40,0,18,0,14,4
especial,ARROIO GRANDE,Estadual Rural,0,0,0,0,17,3,10,1,0,0,0,0
especial,ARROIO GRANDE,Municipal Urbana,0,2,8,0,90,0,52,0,0,0,0,0
especial,ARROIO GRANDE,Municipal Rural,0,0,1,0,22,0,21,0,0,0,0,0
especial,ARROIO GRANDE,Estadual e Municipal,0,2,9,0,165,3,123,1,18,0,14,4
especial,ARVOREZINHA,Estadual Urbana,0,0,0,0,5,0,8,0,4,0,2,0
especial,ARVOREZINHA,Estadual Rural,0,0,0,0,6,0,4,0,0,0,0,0
especial,ARVOREZINHA,Municipal Urbana,0,0,0,0,7,0,12,0,0,0,0,0
especial,ARVOREZINHA,Municipal Rural,0,0,0,0,1,0,0,0,0,0,0,0
especial,ARVOREZINHA,Estadual e Municipal,0,0,0,0,19,0,24,0,4,0,2,0
especial,AUGUSTO PESTANA,Estadual Urbana,0,0,0,0,6,0,8,0,7,0,0,0
especial,AUGUSTO PESTANA,Estadual Rural,0,0,0,0,2,0,2,0,0,0,0,0
especial,AUGUSTO PESTANA,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,AUGUSTO PESTANA,Municipal Rural,0,0,2,0,8,0,8,0,0,0,0,0
especial,AUGUSTO PESTANA,Estadual e Municipal,0,0,2,0,16,0,18,0,7,0,0,0
especial,AUREA,Estadual Urbana,0,0,0,0,1,0,2,0,1,0,0,0
especial,AUREA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,AUREA,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,AUREA,Municipal Rural,0,0,0,0,0,0,3,0,0,0,0,0
especial,AUREA,Estadual e Municipal,0,0,0,0,1,0,5,0,1,0,0,0
especial,BAGE,Estadual Urbana,0,0,0,0,110,18,120,14,76,4,27,12
especial,BAGE,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BAGE,Municipal Urbana,0,20,44,0,424,8,186,2,0,0,53,0
especial,BAGE,Municipal Rural,0,0,0,0,0,4,0,2,0,0,0,0
especial,BAGE,Estadual e Municipal,0,20,44,0,534,30,306,18,76,4,80,12
especial,BALNEARIO PINHAL,Estadual Urbana,0,0,0,0,1,0,7,0,12,0,0,3
especial,BALNEARIO PINHAL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BALNEARIO PINHAL,Municipal Urbana,0,2,3,0,53,0,44,0,0,0,3,0
especial,BALNEARIO PINHAL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BALNEARIO PINHAL,Estadual e Municipal,0,2,3,0,54,0,51,0,12,0,3,3
especial,BARAO,Estadual Urbana,0,0,0,0,3,0,5,0,3,0,0,0
especial,BARAO,Estadual Rural,0,0,0,0,0,1,0,1,0,0,0,0
especial,BARAO,Municipal Urbana,0,0,0,3,9,2,7,0,0,0,0,0
especial,BARAO,Municipal Rural,0,0,2,0,2,0,0,0,0,0,0,0
especial,BARAO,Estadual e Municipal,0,0,2,3,14,3,12,1,3,0,0,0
especial,BARAO DE COTEGIPE,Estadual Urbana,0,0,0,0,2,0,11,0,3,0,0,0
especial,BARAO DE COTEGIPE,Estadual Rural,0,0,0,0,0,0,2,0,0,0,0,0
especial,BARAO DE COTEGIPE,Municipal Urbana,0,0,1,0,6,0,0,0,0,0,0,0
especial,BARAO DE COTEGIPE,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BARAO DE COTEGIPE,Estadual e Municipal,0,0,1,0,8,0,13,0,3,0,0,0
especial,BARAO DO TRIUNFO,Estadual Urbana,0,0,0,0,0,0,2,0,1,0,0,0
especial,BARAO DO TRIUNFO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BARAO DO TRIUNFO,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,BARAO DO TRIUNFO,Municipal Rural,0,0,3,0,15,0,7,0,0,0,0,0
especial,BARAO DO TRIUNFO,Estadual e Municipal,0,0,3,0,15,0,9,0,1,0,0,0
especial,BARRA DO GUARITA,Estadual Urbana,0,0,0,0,0,1,0,1,0,0,0,0
especial,BARRA DO GUARITA,Estadual Rural,0,0,0,0,0,0,2,0,0,0,0,0
especial,BARRA DO GUARITA,Municipal Urbana,0,0,2,0,1,0,4,0,0,0,0,0
especial,BARRA DO GUARITA,Municipal Rural,0,0,0,0,1,0,3,0,0,0,0,0
especial,BARRA DO GUARITA,Estadual e Municipal,0,0,2,0,2,1,9,1,0,0,0,0
especial,BARRA DO QUARAI,Estadual Urbana,0,0,0,0,1,0,1,0,0,0,0,0
especial,BARRA DO QUARAI,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BARRA DO QUARAI,Municipal Urbana,0,0,0,0,12,3,6,0,0,0,4,0
especial,BARRA DO QUARAI,Municipal Rural,0,0,0,0,1,0,2,0,0,0,0,0
especial,BARRA DO QUARAI,Estadual e Municipal,0,0,0,0,14,3,9,0,0,0,4,0
especial,BARRA DO RIBEIRO,Estadual Urbana,0,0,0,0,14,0,12,0,5,0,2,0
especial,BARRA DO RIBEIRO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BARRA DO RIBEIRO,Municipal Urbana,0,0,3,0,1,0,1,0,0,0,0,0
especial,BARRA DO RIBEIRO,Municipal Rural,0,0,0,0,2,0,6,0,0,0,0,0
especial,BARRA DO RIBEIRO,Estadual e Municipal,0,0,3,0,17,0,19,0,5,0,2,0
especial,BARRA DO RIO AZUL,Estadual Urbana,0,0,0,0,0,0,1,0,2,0,0,0
especial,BARRA DO RIO AZUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BARRA DO RIO AZUL,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,BARRA DO RIO AZUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BARRA DO RIO AZUL,Estadual e Municipal,0,0,0,0,0,0,1,0,2,0,0,0
especial,BARRA FUNDA,Estadual Urbana,0,0,0,0,3,0,2,0,2,0,1,0
especial,BARRA FUNDA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BARRA FUNDA,Municipal Urbana,0,0,1,0,3,5,0,11,0,0,0,0
especial,BARRA FUNDA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BARRA FUNDA,Estadual e Municipal,0,0,1,0,6,5,2,11,2,0,1,0
especial,BARRACAO,Estadual Urbana,0,0,0,0,0,0,2,0,5,0,0,0
especial,BARRACAO,Estadual Rural,0,0,0,0,0,0,1,0,0,0,0,0
especial,BARRACAO,Municipal Urbana,0,0,0,0,3,0,5,0,0,0,0,0
especial,BARRACAO,Municipal Rural,0,0,0,0,0,0,4,0,0,0,0,0
especial,BARRACAO,Estadual e Municipal,0,0,0,0,3,0,12,0,5,0,0,0
especial,BARROS CASSAL,Estadual Urbana,0,0,0,0,17,0,9,0,5,0,0,0
especial,BARROS CASSAL,Estadual Rural,0,0,0,0,0,0,1,0,0,0,0,0
especial,BARROS CASSAL,Municipal Urbana,3,0,0,1,24,0,19,6,0,0,0,0
especial,BARROS CASSAL,Municipal Rural,0,0,0,0,6,1,9,0,0,0,0,0
especial,BARROS CASSAL,Estadual e Municipal,3,0,0,1,47,1,38,6,5,0,0,0
especial,BENJAMIN CONSTANT DO SUL,Estadual Urbana,0,0,0,0,0,0,0,0,3,0,0,0
especial,BENJAMIN CONSTANT DO SUL,Estadual Rural,0,0,0,0,0,0,3,0,0,0,0,0
especial,BENJAMIN CONSTANT DO SUL,Municipal Urbana,0,0,0,0,1,0,3,0,0,0,0,0
especial,BENJAMIN CONSTANT DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BENJAMIN CONSTANT DO SUL,Estadual e Municipal,0,0,0,0,1,0,6,0,3,0,0,0
especial,BENTO GONCALVES,Estadual Urbana,0,0,0,0,135,3,139,0,44,0,13,3
especial,BENTO GONCALVES,Estadual Rural,0,0,0,0,3,0,0,0,0,0,0,0
especial,BENTO GONCALVES,Municipal Urbana,0,1,22,7,90,18,66,6,5,0,7,0
especial,BENTO GONCALVES,Municipal Rural,0,0,1,0,3,0,2,0,0,0,0,0
especial,BENTO GONCALVES,Estadual e Municipal,0,1,23,7,231,21,207,6,49,0,20,3
especial,BOA VISTA DAS MISSOES,Estadual Urbana,0,0,0,0,0,0,1,0,0,0,0,0
especial,BOA VISTA DAS MISSOES,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BOA VISTA DAS MISSOES,Municipal Urbana,0,2,0,0,2,0,2,0,0,0,0,0
especial,BOA VISTA DAS MISSOES,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BOA VISTA DAS MISSOES,Estadual e Municipal,0,2,0,0,2,0,3,0,0,0,0,0
especial,BOA VISTA DO BURICA,Estadual Urbana,0,0,0,0,4,0,8,0,1,0,0,0
especial,BOA VISTA DO BURICA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BOA VISTA DO BURICA,Municipal Urbana,0,2,0,2,6,0,4,0,0,0,0,0
especial,BOA VISTA DO BURICA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BOA VISTA DO BURICA,Estadual e Municipal,0,2,0,2,10,0,12,0,1,0,0,0
especial,BOA VISTA DO CADEADO,Estadual Urbana,0,0,0,0,1,0,2,0,8,0,0,0
especial,BOA VISTA DO CADEADO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BOA VISTA DO CADEADO,Municipal Urbana,0,0,0,0,1,0,0,0,0,0,0,0
especial,BOA VISTA DO CADEADO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BOA VISTA DO CADEADO,Estadual e Municipal,0,0,0,0,2,0,2,0,8,0,0,0
especial,BOA VISTA DO INCRA,Estadual Urbana,0,0,0,0,0,0,0,0,0,0,0,1
especial,BOA VISTA DO INCRA,Estadual Rural,0,0,0,0,1,0,1,0,0,0,0,0
especial,BOA VISTA DO INCRA,Municipal Urbana,0,0,1,0,1,0,5,0,0,0,4,0
especial,BOA VISTA DO INCRA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BOA VISTA DO INCRA,Estadual e Municipal,0,0,1,0,2,0,6,0,0,0,4,1
especial,BOA VISTA DO SUL,Estadual Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,BOA VISTA DO SUL,Estadual Rural,0,0,0,0,2,0,0,0,0,0,0,0
especial,BOA VISTA DO SUL,Municipal Urbana,0,0,0,0,1,0,3,0,0,0,0,0
especial,BOA VISTA DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BOA VISTA DO SUL,Estadual e Municipal,0,0,0,0,3,0,3,0,0,0,0,0
especial,BOM JESUS,Estadual Urbana,0,0,0,0,5,0,8,0,3,0,0,0
especial,BOM JESUS,Estadual Rural,0,0,0,0,1,0,1,0,0,0,0,0
especial,BOM JESUS,Municipal Urbana,0,2,4,0,17,0,4,0,0,0,3,0
especial,BOM JESUS,Municipal Rural,0,0,3,0,11,0,2,0,0,0,0,0
especial,BOM JESUS,Estadual e Municipal,0,2,7,0,34,0,15,0,3,0,3,0
especial,BOM PRINCIPIO,Estadual Urbana,0,0,0,0,0,0,7,0,3,0,0,0
especial,BOM PRINCIPIO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BOM PRINCIPIO,Municipal Urbana,0,3,0,1,8,0,14,0,0,0,0,0
especial,BOM PRINCIPIO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BOM PRINCIPIO,Estadual e Municipal,0,3,0,1,8,0,21,0,3,0,0,0
especial,BOM PROGRESSO,Estadual Urbana,0,0,0,0,3,0,1,0,4,0,0,0
especial,BOM PROGRESSO,Estadual Rural,0,0,0,0,0,0,0,0,0,2,0,0
especial,BOM PROGRESSO,Municipal Urbana,0,0,0,0,1,0,2,0,0,0,0,0
especial,BOM PROGRESSO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BOM PROGRESSO,Estadual e Municipal,0,0,0,0,4,0,3,0,4,2,0,0
especial,BOM RETIRO DO SUL,Estadual Urbana,0,0,0,0,4,0,5,0,2,0,4,4
especial,BOM RETIRO DO SUL,Estadual Rural,0,0,0,0,1,0,3,0,0,0,0,0
especial,BOM RETIRO DO SUL,Municipal Urbana,0,0,0,0,10,16,16,0,0,0,0,0
especial,BOM RETIRO DO SUL,Municipal Rural,0,0,0,0,5,0,0,0,0,0,0,0
especial,BOM RETIRO DO SUL,Estadual e Municipal,0,0,0,0,20,16,24,0,2,0,4,4
especial,BOQUEIRAO DO LEAO,Estadual Urbana,0,0,0,0,24,0,13,0,6,0,1,0
especial,BOQUEIRAO DO LEAO,Estadual Rural,0,0,0,0,18,0,15,0,0,0,0,0
especial,BOQUEIRAO DO LEAO,Municipal Urbana,0,1,1,0,0,0,0,0,0,0,0,0
especial,BOQUEIRAO DO LEAO,Municipal Rural,0,0,0,0,15,0,5,0,0,0,0,0
especial,BOQUEIRAO DO LEAO,Estadual e Municipal,0,1,1,0,57,0,33,0,6,0,1,0
especial,BOSSOROCA,Estadual Urbana,0,0,0,0,13,0,16,0,13,0,6,0
especial,BOSSOROCA,Estadual Rural,0,0,0,0,3,0,2,0,0,0,0,0
especial,BOSSOROCA,Municipal Urbana,0,0,1,0,12,0,10,1,0,0,0,0
especial,BOSSOROCA,Municipal Rural,0,0,0,0,2,5,2,3,0,0,0,0
especial,BOSSOROCA,Estadual e Municipal,0,0,1,0,30,5,30,4,13,0,6,0
especial,BOZANO,Estadual Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,BOZANO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BOZANO,Municipal Urbana,0,0,2,0,3,0,0,0,0,0,0,0
especial,BOZANO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BOZANO,Estadual e Municipal,0,0,2,0,3,0,0,0,0,0,0,0
especial,BRAGA,Estadual Urbana,0,0,0,0,3,0,4,0,4,0,0,0
especial,BRAGA,Estadual Rural,0,0,0,0,1,0,0,3,0,0,0,0
especial,BRAGA,Municipal Urbana,1,0,0,0,3,0,0,0,0,0,0,0
especial,BRAGA,Municipal Rural,0,0,0,0,3,0,3,0,0,0,0,0
especial,BRAGA,Estadual e Municipal,1,0,0,0,10,0,7,3,4,0,0,0
especial,BROCHIER,Estadual Urbana,0,0,0,0,2,0,1,0,2,0,0,0
especial,BROCHIER,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BROCHIER,Municipal Urbana,0,0,0,0,2,0,0,0,0,0,0,0
especial,BROCHIER,Municipal Rural,0,0,1,0,1,0,3,0,0,0,0,0
especial,BROCHIER,Estadual e Municipal,0,0,1,0,5,0,4,0,2,0,0,0
especial,BUTIA,Estadual Urbana,0,0,0,0,42,0,35,0,15,0,0,2
especial,BUTIA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,BUTIA,Municipal Urbana,1,7,10,4,78,0,17,0,0,0,80,0
especial,BUTIA,Municipal Rural,0,0,0,0,0,1,0,0,0,0,0,0
especial,BUTIA,Estadual e Municipal,1,7,10,4,120,1,52,0,15,0,80,2
especial,CACAPAVA DO SUL,Estadual Urbana,0,0,0,0,45,0,49,0,17,0,12,6
especial,CACAPAVA DO SUL,Estadual Rural,0,0,0,0,13,0,18,3,3,0,0,0
especial,CACAPAVA DO SUL,Municipal Urbana,0,4,12,0,115,9,45,5,0,0,7,0
especial,CACAPAVA DO SUL,Municipal Rural,0,0,3,0,27,0,15,0,0,0,0,0
especial,CACAPAVA DO SUL,Estadual e Municipal,0,4,15,0,200,9,127,8,20,0,19,6
especial,CACEQUI,Estadual Urbana,0,0,0,0,20,0,11,0,3,0,1,1
especial,CACEQUI,Estadual Rural,0,0,0,0,4,0,10,0,0,0,0,0
especial,CACEQUI,Municipal Urbana,1,0,5,1,64,0,9,0,0,0,0,0
especial,CACEQUI,Municipal Rural,0,0,0,0,1,0,0,0,0,0,0,0
especial,CACEQUI,Estadual e Municipal,1,0,5,1,89,0,30,0,3,0,1,1
especial,CACHOEIRA DO SUL,Estadual Urbana,0,0,0,0,118,35,172,0,70,0,17,9
especial,CACHOEIRA DO SUL,Estadual Rural,0,0,0,0,16,0,12,0,0,1,0,0
especial,CACHOEIRA DO SUL,Municipal Urbana,8,4,32,0,123,0,79,0,0,0,24,0
especial,CACHOEIRA DO SUL,Municipal Rural,0,0,4,0,49,1,41,0,0,0,0,0
especial,CACHOEIRA DO SUL,Estadual e Municipal,8,4,36,0,306,36,304,0,70,1,41,9
especial,CACHOEIRINHA,Estadual Urbana,0,0,0,0,43,0,76,1,80,2,2,9
especial,CACHOEIRINHA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CACHOEIRINHA,Municipal Urbana,0,20,76,3,301,0,246,0,0,0,16,0
especial,CACHOEIRINHA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CACHOEIRINHA,Estadual e Municipal,0,20,76,3,344,0,322,1,80,2,18,9
especial,CACIQUE DOBLE,Estadual Urbana,0,0,0,0,1,0,10,0,14,0,1,1
especial,CACIQUE DOBLE,Estadual Rural,0,0,0,0,2,0,10,0,0,0,0,0
especial,CACIQUE DOBLE,Municipal Urbana,0,0,0,0,8,0,17,0,0,0,0,0
especial,CACIQUE DOBLE,Municipal Rural,0,0,0,0,1,0,0,0,0,0,0,0
especial,CACIQUE DOBLE,Estadual e Municipal,0,0,0,0,12,0,37,0,14,0,1,1
especial,CAIBATE,Estadual Urbana,0,0,0,0,5,0,10,0,5,0,0,0
especial,CAIBATE,Estadual Rural,0,0,0,0,4,0,6,0,0,0,0,0
especial,CAIBATE,Municipal Urbana,0,0,1,0,9,0,7,0,0,0,0,0
especial,CAIBATE,Municipal Rural,0,0,0,0,6,0,0,0,0,0,0,0
especial,CAIBATE,Estadual e Municipal,0,0,1,0,24,0,23,0,5,0,0,0
especial,CAICARA,Estadual Urbana,0,0,0,0,3,0,2,0,6,0,0,0
especial,CAICARA,Estadual Rural,0,0,0,0,0,0,1,0,0,0,0,0
especial,CAICARA,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,CAICARA,Municipal Rural,0,0,0,0,2,0,4,0,0,0,0,0
especial,CAICARA,Estadual e Municipal,0,0,0,0,5,0,7,0,6,0,0,0
especial,CAMAQUA,Estadual Urbana,0,0,0,0,40,0,52,0,30,0,0,7
especial,CAMAQUA,Estadual Rural,0,0,0,0,4,0,4,0,2,0,0,0
especial,CAMAQUA,Municipal Urbana,8,3,22,1,97,0,55,0,0,0,8,0
especial,CAMAQUA,Municipal Rural,0,0,2,0,23,0,30,0,0,0,0,0
especial,CAMAQUA,Estadual e Municipal,8,3,24,1,164,0,141,0,32,0,8,7
especial,CAMARGO,Estadual Urbana,0,0,0,0,2,0,3,0,1,0,0,0
especial,CAMARGO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CAMARGO,Municipal Urbana,1,0,2,0,0,0,0,0,0,0,0,0
especial,CAMARGO,Municipal Rural,0,0,0,0,2,0,0,0,0,0,0,0
especial,CAMARGO,Estadual e Municipal,1,0,2,0,4,0,3,0,1,0,0,0
especial,CAMBARA DO SUL,Estadual Urbana,0,0,0,0,18,0,18,0,2,0,0,0
especial,CAMBARA DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CAMBARA DO SUL,Municipal Urbana,0,0,0,1,13,0,3,0,0,0,1,0
especial,CAMBARA DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CAMBARA DO SUL,Estadual e Municipal,0,0,0,1,31,0,21,0,2,0,1,0
especial,CAMPESTRE DA SERRA,Estadual Urbana,0,0,0,0,1,0,3,0,3,0,0,0
especial,CAMPESTRE DA SERRA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CAMPESTRE DA SERRA,Municipal Urbana,0,0,0,1,4,0,1,0,0,0,0,0
especial,CAMPESTRE DA SERRA,Municipal Rural,0,0,1,0,0,0,0,0,0,0,0,0
especial,CAMPESTRE DA SERRA,Estadual e Municipal,0,0,1,1,5,0,4,0,3,0,0,0
especial,CAMPINA DAS MISSOES,Estadual Urbana,0,0,0,0,0,0,3,0,1,0,0,0
especial,CAMPINA DAS MISSOES,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CAMPINA DAS MISSOES,Municipal Urbana,0,1,1,0,2,1,0,0,0,0,0,0
especial,CAMPINA DAS MISSOES,Municipal Rural,0,0,0,0,1,0,0,0,0,0,0,0
especial,CAMPINA DAS MISSOES,Estadual e Municipal,0,1,1,0,3,1,3,0,1,0,0,0
especial,CAMPINAS DO SUL,Estadual Urbana,0,0,0,0,6,0,9,0,5,0,0,0
especial,CAMPINAS DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CAMPINAS DO SUL,Municipal Urbana,2,1,0,0,0,4,4,0,0,0,0,0
especial,CAMPINAS DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CAMPINAS DO SUL,Estadual e Municipal,2,1,0,0,6,4,13,0,5,0,0,0
especial,CAMPO BOM,Estadual Urbana,0,0,0,0,1,0,7,0,148,15,0,0
especial,CAMPO BOM,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CAMPO BOM,Municipal Urbana,0,14,5,24,114,26,303,0,0,0,0,0
especial,CAMPO BOM,Municipal Rural,0,0,0,0,0,5,0,0,0,0,0,0
especial,CAMPO BOM,Estadual e Municipal,0,14,5,24,115,31,310,0,148,15,0,0
especial,CAMPO NOVO,Estadual Urbana,0,0,0,0,3,0,9,0,4,0,0,0
especial,CAMPO NOVO,Estadual Rural,0,0,0,0,1,0,0,0,0,0,0,0
especial,CAMPO NOVO,Municipal Urbana,0,0,2,0,9,0,8,0,0,0,0,0
especial,CAMPO NOVO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CAMPO NOVO,Estadual e Municipal,0,0,2,0,13,0,17,0,4,0,0,0
especial,CAMPOS BORGES,Estadual Urbana,0,0,0,0,6,0,9,0,2,0,0,1
especial,CAMPOS BORGES,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CAMPOS BORGES,Municipal Urbana,0,0,0,0,13,0,13,0,0,0,0,0
especial,CAMPOS BORGES,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CAMPOS BORGES,Estadual e Municipal,0,0,0,0,19,0,22,0,2,0,0,1
especial,CANDELARIA,Estadual Urbana,0,0,0,0,10,0,16,0,13,0,2,0
especial,CANDELARIA,Estadual Rural,0,0,0,0,22,0,43,0,6,0,0,0
especial,CANDELARIA,Municipal Urbana,0,3,5,0,24,0,14,0,0,0,0,0
especial,CANDELARIA,Municipal Rural,0,0,3,0,19,0,16,0,0,0,0,0
especial,CANDELARIA,Estadual e Municipal,0,3,8,0,75,0,89,0,19,0,2,0
especial,CANDIDO GODOI,Estadual Urbana,0,0,0,0,2,0,0,0,3,0,0,0
especial,CANDIDO GODOI,Estadual Rural,0,0,0,0,1,0,2,0,0,0,0,0
especial,CANDIDO GODOI,Municipal Urbana,0,0,0,0,7,0,4,0,0,0,0,0
especial,CANDIDO GODOI,Municipal Rural,0,0,0,0,1,0,5,0,0,0,0,0
especial,CANDIDO GODOI,Estadual e Municipal,0,0,0,0,11,0,11,0,3,0,0,0
especial,CANDIOTA,Estadual Urbana,0,0,0,0,15,0,19,0,2,0,0,0
especial,CANDIOTA,Estadual Rural,0,0,0,0,1,0,4,0,0,0,1,0
especial,CANDIOTA,Municipal Urbana,3,0,4,0,10,0,1,0,0,0,2,0
especial,CANDIOTA,Municipal Rural,0,0,1,0,13,0,10,0,0,0,0,0
especial,CANDIOTA,Estadual e Municipal,3,0,5,0,39,0,34,0,2,0,3,0
especial,CANELA,Estadual Urbana,0,0,0,0,20,12,30,22,24,1,0,1
especial,CANELA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CANELA,Municipal Urbana,0,3,6,5,124,4,100,0,0,0,9,0
especial,CANELA,Municipal Rural,0,0,0,0,5,0,6,0,0,0,0,0
especial,CANELA,Estadual e Municipal,0,3,6,5,149,16,136,22,24,1,9,1
especial,CANGUCU,Estadual Urbana,0,0,0,0,7,0,11,0,14,0,0,14
especial,CANGUCU,Estadual Rural,0,0,0,0,17,0,10,0,13,0,0,0
especial,CANGUCU,Municipal Urbana,0,2,6,0,30,26,27,7,0,0,10,0
especial,CANGUCU,Municipal Rural,0,0,2,0,26,48,50,45,0,0,4,0
especial,CANGUCU,Estadual e Municipal,0,2,8,0,80,74,98,52,27,0,14,14
especial,CANOAS,Estadual Urbana,0,0,0,0,261,8,137,0,125,1,7,8
especial,CANOAS,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CANOAS,Municipal Urbana,0,8,26,13,1321,75,775,24,0,0,111,0
especial,CANOAS,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CANOAS,Estadual e Municipal,0,8,26,13,1582,83,912,24,125,1,118,8
especial,CANUDOS DO VALE,Estadual Urbana,0,0,0,0,0,0,0,0,1,0,0,0
especial,CANUDOS DO VALE,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,CANUDOS DO VALE,Municipal Urbana,0,0,0,0,0,1,0,0,0,0,0,0
